city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Beckenried,46.9665,8.4747,Switzerland,CH,Nidwalden,,3672,3672
Walchwil,47.0997,8.5164,Switzerland,CH,Zug,,3663,3663
Elsau,47.5061,8.8028,Switzerland,CH,Zürich,,3660,3660
Giswil,46.8359,8.1188,Switzerland,CH,Obwalden,,3657,3657
Rüti,47.3206,9.4300,Switzerland,CH,Appenzell Innerrhoden,,3648,3648
Hausen am Albis,47.2447,8.5344,Switzerland,CH,Zürich,,3646,3646
Feuerthalen,47.6922,8.6453,Switzerland,CH,Zürich,,3636,3636
Hausen,47.4622,8.2139,Switzerland,CH,Aargau,,3633,3633
Tavannes,47.2208,7.2014,Switzerland,CH,Bern,,3626,3626
Laufenburg,47.5608,8.0594,Switzerland,CH,Aargau,minor,3626,3626
Reichenbach im Kandertal,46.5753,7.7371,Switzerland,CH,Bern,,3616,3616
Hittnau,47.3700,8.8239,Switzerland,CH,Zürich,,3613,3613
Stein,47.4997,9.4333,Switzerland,CH,Sankt Gallen,,3604,3604
Plaffeien,46.7412,7.2871,Switzerland,CH,Fribourg,,3594,3594
Eschenbach,47.1328,8.3197,Switzerland,CH,Luzern,,3589,3589
Mörschwil,47.4676,9.4261,Switzerland,CH,Sankt Gallen,,3585,3585
Büren an der Aare,47.1403,7.3722,Switzerland,CH,Bern,,3580,3580
Ins,47.0000,7.1000,Switzerland,CH,Bern,,3564,3564
Erlinsbach,47.4067,8.0069,Switzerland,CH,Aargau,,3556,3556
Merenschwand,47.2622,8.3775,Switzerland,CH,Aargau,,3549,3549
Chalais,46.2477,7.5302,Switzerland,CH,Valais,,3524,3524
Attalens,46.5167,6.8500,Switzerland,CH,Fribourg,,3521,3521
Poschiavo,46.3333,10.0497,Switzerland,CH,Graubünden,,3516,3516
Waldkirch,47.4664,9.2831,Switzerland,CH,Sankt Gallen,,3500,3500
Ennetbaden,47.4817,8.3167,Switzerland,CH,Aargau,,3498,3498
Klingnau,47.5831,8.2500,Switzerland,CH,Aargau,,3480,3480
Luterbach,47.2194,7.5861,Switzerland,CH,Solothurn,,3479,3479
Gams,47.2000,9.4333,Switzerland,CH,Sankt Gallen,,3471,3471
Steinmaur,47.4942,8.4478,Switzerland,CH,Zürich,,3460,3460
Château-d’Oex,46.4667,7.1167,Switzerland,CH,Vaud,,3459,3459
Ermatingen,47.6692,9.0797,Switzerland,CH,Thurgau,,3455,3455
Selzach,47.2056,7.4556,Switzerland,CH,Solothurn,,3453,3453
Münsterlingen,47.6313,9.2337,Switzerland,CH,Thurgau,,3448,3448
Grimisuat,46.2667,7.3833,Switzerland,CH,Valais,,3445,3445
Zizers,46.9361,9.5653,Switzerland,CH,Graubünden,,3434,3434
Yvonand,46.8000,6.7500,Switzerland,CH,Vaud,,3427,3427
Rheineck,47.4701,9.5834,Switzerland,CH,Sankt Gallen,,3419,3419
Steinen,47.0489,8.6114,Switzerland,CH,Schwyz,,3417,3417
Berg,47.5664,9.1664,Switzerland,CH,Thurgau,,3410,3410
Bösingen,46.9000,7.2333,Switzerland,CH,Fribourg,,3408,3408
Vacallo,45.8500,9.0333,Switzerland,CH,Ticino,,3398,3398
Thunstetten,47.2039,7.7569,Switzerland,CH,Bern,,3395,3395
Corsier-sur-Vevey,46.4667,6.8500,Switzerland,CH,Vaud,,3390,3390
Stein am Rhein,47.6594,8.8592,Switzerland,CH,Schaffhausen,,3376,3376
Adelboden,46.4931,7.5586,Switzerland,CH,Bern,,3371,3371
Rickenbach,47.2194,8.1536,Switzerland,CH,Luzern,,3364,3364
Grüningen,47.2842,8.7625,Switzerland,CH,Zürich,,3361,3361
Grandson,46.8085,6.6443,Switzerland,CH,Vaud,,3357,3357
Savigny,46.5667,6.7167,Switzerland,CH,Vaud,,3357,3357
Staufen,47.3833,8.1667,Switzerland,CH,Aargau,,3336,3336
Bonaduz,46.8164,9.4000,Switzerland,CH,Graubünden,,3330,3330
Entlebuch,46.9928,8.0631,Switzerland,CH,Luzern,,3315,3315
Courroux,47.3692,7.3930,Switzerland,CH,Jura,,3314,3314
Romanel-sur-Lausanne,46.5667,6.6000,Switzerland,CH,Vaud,,3309,3309
Tuggen,47.2031,8.9456,Switzerland,CH,Schwyz,,3309,3309
Trimmis,46.8958,9.5642,Switzerland,CH,Graubünden,,3304,3304
Weisslingen,47.4325,8.7639,Switzerland,CH,Zürich,,3301,3301
Bellevue,46.2500,6.1500,Switzerland,CH,Genève,,3299,3299
Buttisholz,47.1136,8.0944,Switzerland,CH,Luzern,,3294,3294
Penthalaz,46.6128,6.5291,Switzerland,CH,Vaud,,3283,3283
Belfaux,46.8287,7.0950,Switzerland,CH,Fribourg,,3281,3281
Madiswil,47.1664,7.8000,Switzerland,CH,Bern,,3277,3277
Beinwil am See,47.2678,8.2025,Switzerland,CH,Aargau,,3276,3276
Balerna,45.8500,9.0000,Switzerland,CH,Ticino,,3269,3269
Rüegsbach,47.0164,7.6831,Switzerland,CH,Bern,,3258,3258
Bätterkinden,47.1333,7.5333,Switzerland,CH,Bern,,3251,3251
Aubonne,46.5000,6.3833,Switzerland,CH,Vaud,,3241,3241
Grosswangen,47.1331,8.0500,Switzerland,CH,Luzern,,3241,3241
Kappel,47.3250,7.8500,Switzerland,CH,Solothurn,,3237,3237
Thusis,46.6885,9.4328,Switzerland,CH,Graubünden,minor,3217,3217
Ardon,46.2000,7.2500,Switzerland,CH,Valais,,3212,3212
Saint-Blaise,47.0131,6.9864,Switzerland,CH,Neuchâtel,,3211,3211
Leytron,46.1833,7.2000,Switzerland,CH,Valais,,3204,3204
Subingen,47.1967,7.6153,Switzerland,CH,Solothurn,,3201,3201
Stein,47.5442,7.9514,Switzerland,CH,Aargau,,3198,3198
Ursy,46.6333,6.8333,Switzerland,CH,Fribourg,,3198,3198
Arosa,46.7831,9.6831,Switzerland,CH,Graubünden,,3185,3185
Orsières,45.9723,7.1016,Switzerland,CH,Valais,,3183,3183
Kirchlindach,47.0000,7.4111,Switzerland,CH,Bern,,3158,3158
Hofstetten,47.4775,7.5153,Switzerland,CH,Sankt Gallen,,3157,3157
Le Mouret,46.7500,7.1667,Switzerland,CH,Fribourg,,3153,3153
Coppet,46.3214,6.1891,Switzerland,CH,Vaud,,3152,3152
Niederhelfenschwil,47.4833,9.1831,Switzerland,CH,Sankt Gallen,,3149,3149
Hettlingen,47.5478,8.7097,Switzerland,CH,Zürich,,3147,3147
Neerach,47.5117,8.4725,Switzerland,CH,Zürich,,3140,3140
Laupen,46.9000,7.2331,Switzerland,CH,Fribourg,,3138,3138
Oberdorf,46.9525,8.3819,Switzerland,CH,Nidwalden,,3121,3121
Seedorf,47.0347,7.3125,Switzerland,CH,Bern,,3114,3114
Stettlen,46.9594,7.5236,Switzerland,CH,Bern,,3113,3113
Lupfig,47.4414,8.2000,Switzerland,CH,Aargau,,3113,3113
Brienz,46.7497,8.0333,Switzerland,CH,Bern,,3090,3090
Torricella,46.0667,8.9167,Switzerland,CH,Ticino,,3087,3087
Unterkulm,47.3122,8.1150,Switzerland,CH,Aargau,,3086,3086
Gais,47.3606,9.4511,Switzerland,CH,Appenzell Ausserrhoden,,3086,3086
Roggwil,47.4994,9.3950,Switzerland,CH,Thurgau,,3068,3068
Echichens,46.5333,6.5000,Switzerland,CH,Vaud,,3059,3059
Benken,47.1924,8.9957,Switzerland,CH,Sankt Gallen,,3025,3025
Niederweningen,47.5075,8.3789,Switzerland,CH,Zürich,,3024,3024
Zweisimmen,46.5497,7.3664,Switzerland,CH,Bern,,3020,3020
Grossaffoltern,47.0667,7.3597,Switzerland,CH,Bern,,3017,3017
Turgi,47.4946,8.2527,Switzerland,CH,Aargau,,3014,3014
Schafisheim,47.3789,8.1431,Switzerland,CH,Aargau,,2997,2997
Courrendlin,47.3333,7.3667,Switzerland,CH,Jura,,2995,2995
Birmenstorf,47.4636,8.2500,Switzerland,CH,Aargau,,2992,2992
Müllheim,47.6028,9.0037,Switzerland,CH,Thurgau,,2991,2991
Mühleberg,46.9497,7.2667,Switzerland,CH,Bern,,2985,2985
Murgenthal,47.2664,7.8333,Switzerland,CH,Aargau,,2984,2984
Meisterschwanden,47.2961,8.2303,Switzerland,CH,Aargau,,2960,2960
Chardonne,46.4886,6.8216,Switzerland,CH,Vaud,,2944,2944
Geuensee,47.1997,8.1069,Switzerland,CH,Luzern,,2940,2940
Coldrerio,45.8500,8.9833,Switzerland,CH,Ticino,,2939,2939
Schenkon,47.1736,8.1369,Switzerland,CH,Luzern,,2939,2939
Quarten,47.0997,9.2333,Switzerland,CH,Sankt Gallen,,2937,2937
Wattenwil,46.7700,7.5072,Switzerland,CH,Bern,,2935,2935
Oberburg,47.0389,7.6275,Switzerland,CH,Bern,,2934,2934
Waltenschwil,47.3358,8.3053,Switzerland,CH,Aargau,,2933,2933
Cadenazzo,46.1500,8.9500,Switzerland,CH,Ticino,,2932,2932
Samedan,46.5336,9.8719,Switzerland,CH,Graubünden,,2924,2924
Matzingen,47.5197,8.9325,Switzerland,CH,Thurgau,,2917,2917
Faido,46.4833,8.8000,Switzerland,CH,Ticino,,2903,2903
Sarmenstorf,47.3122,8.2500,Switzerland,CH,Aargau,,2902,2902
Etoy,46.4833,6.4167,Switzerland,CH,Vaud,,2898,2898
Märstetten,47.6000,9.0664,Switzerland,CH,Thurgau,,2898,2898
Othmarsingen,47.4012,8.2153,Switzerland,CH,Aargau,,2897,2897
Mosnang,47.3500,9.0331,Switzerland,CH,Sankt Gallen,,2881,2881
Menznau,47.0831,8.0392,Switzerland,CH,Luzern,,2879,2879
Puidoux,46.4833,6.7667,Switzerland,CH,Vaud,,2878,2878
Commugny,46.3167,6.1833,Switzerland,CH,Vaud,,2874,2874
Täuffelen,47.0667,7.2000,Switzerland,CH,Bern,,2872,2872
Däniken,47.3567,7.9819,Switzerland,CH,Solothurn,,2851,2851
Rorbas,47.5341,8.5684,Switzerland,CH,Zürich,,2837,2837
Boswil,47.3011,8.3139,Switzerland,CH,Aargau,,2837,2837
Flims,46.8331,9.2831,Switzerland,CH,Graubünden,,2834,2834
Otelfingen,47.4608,8.3911,Switzerland,CH,Zürich,,2831,2831
Niederwil,47.3803,8.2972,Switzerland,CH,Aargau,,2830,2830
Bergdietikon,47.3942,8.3861,Switzerland,CH,Aargau,,2828,2828
Ennenda,47.0336,9.0775,Switzerland,CH,Glarus,,2808,2808
Orpund,47.1389,7.3064,Switzerland,CH,Bern,,2799,2799
Fischingen,47.4164,8.9667,Switzerland,CH,Thurgau,,2791,2791
Ballwil,47.1497,8.3164,Switzerland,CH,Luzern,,2786,2786
Gretzenbach,47.3581,7.9986,Switzerland,CH,Solothurn,,2783,2783
Genthod,46.2667,6.1500,Switzerland,CH,Genève,,2782,2782
Riaz,46.6333,7.0667,Switzerland,CH,Fribourg,,2780,2780
Rickenbach bei Wil,47.4497,9.0497,Switzerland,CH,Thurgau,,2774,2774
Rain,47.1308,8.2575,Switzerland,CH,Luzern,,2770,2770
Horn,47.4953,9.4630,Switzerland,CH,Thurgau,,2752,2752
Ettiswil,47.1486,8.0172,Switzerland,CH,Luzern,,2747,2747
Lengnau,47.5222,8.3306,Switzerland,CH,Aargau,,2740,2740
Cugy,46.5815,6.6437,Switzerland,CH,Vaud,,2737,2737
Lauterbrunnen,46.5997,7.9086,Switzerland,CH,Bern,,2732,2732
Vionnaz,46.3167,6.9000,Switzerland,CH,Valais,,2727,2727
Höri,47.5086,8.5100,Switzerland,CH,Zürich,,2721,2721
Oberkulm,47.3000,8.1236,Switzerland,CH,Aargau,,2718,2718
Corminboeuf,46.8000,7.1000,Switzerland,CH,Fribourg,,2695,2695
Muralto,46.1667,8.8000,Switzerland,CH,Ticino,,2683,2683
Montanaire,46.6667,6.7333,Switzerland,CH,Vaud,,2683,2683
Schiers,46.9664,9.6833,Switzerland,CH,Graubünden,,2679,2679
Pfaffnau,47.2278,7.8994,Switzerland,CH,Luzern,,2678,2678
Evilard,47.1514,7.2389,Switzerland,CH,Bern,,2674,2674
Kaisten,47.5400,8.0458,Switzerland,CH,Aargau,,2670,2670
Signau,46.9217,7.7267,Switzerland,CH,Bern,,2659,2659
Rickenbach,47.5525,8.7958,Switzerland,CH,Zürich,,2655,2655
Wilderswil,46.6664,7.8667,Switzerland,CH,Bern,,2655,2655
Mont-sur-Rolle,46.4667,6.3333,Switzerland,CH,Vaud,,2654,2654
Broc,46.6000,7.1000,Switzerland,CH,Fribourg,,2651,2651
Riva San Vitale,45.9000,8.9667,Switzerland,CH,Ticino,,2646,2646
Lenzerheide,46.7289,9.5567,Switzerland,CH,Graubünden,,2641,2641
Nebikon,47.1925,7.9781,Switzerland,CH,Luzern,,2635,2635
Bioggio,46.0167,8.9000,Switzerland,CH,Ticino,,2626,2626
Hauterive,47.0167,6.9667,Switzerland,CH,Neuchâtel,,2623,2623
Felsberg,46.8331,9.4664,Switzerland,CH,Graubünden,,2622,2622
Saillon,46.1667,7.1833,Switzerland,CH,Valais,,2618,2618
Rapperswil,47.0631,7.4100,Switzerland,CH,Bern,,2617,2617
Lauperswil,46.9661,7.7417,Switzerland,CH,Bern,,2615,2615
Courtételle,47.3309,7.3176,Switzerland,CH,Jura,,2610,2610
Saignelégier,47.2500,7.0000,Switzerland,CH,Jura,,2608,2608
La Sarraz,46.6580,6.5084,Switzerland,CH,Vaud,,2595,2595
Lonay,46.5333,6.5167,Switzerland,CH,Vaud,,2592,2592
Maggia,46.2480,8.7080,Switzerland,CH,Ticino,,2592,2592
Buchegg,47.1361,7.4764,Switzerland,CH,Solothurn,,2580,2580
Froideville,46.5982,6.6918,Switzerland,CH,Vaud,,2579,2579
Saint-Cergue,46.4500,6.1500,Switzerland,CH,Vaud,,2575,2575
Endingen,47.5386,8.2903,Switzerland,CH,Aargau,,2574,2574
Neyruz,46.7667,7.0667,Switzerland,CH,Fribourg,,2566,2566
Lotzwil,47.1914,7.7931,Switzerland,CH,Bern,,2565,2565
Ringgenberg,46.7029,7.8951,Switzerland,CH,Bern,,2561,2561
Zunzgen,47.4493,7.8079,Switzerland,CH,Basel-Landschaft,,2560,2560
Inwil,47.1219,8.3497,Switzerland,CH,Luzern,,2557,2557
Ottenbach,47.2814,8.4039,Switzerland,CH,Zürich,,2556,2556
Riggisberg,46.8094,7.4781,Switzerland,CH,Bern,,2553,2553
Affeltrangen,47.5164,9.0167,Switzerland,CH,Thurgau,,2551,2551
Kemmen,47.6164,9.1664,Switzerland,CH,Thurgau,,2545,2545
Büron,47.2133,8.0947,Switzerland,CH,Luzern,,2540,2540
Wimmis,46.6752,7.6376,Switzerland,CH,Bern,,2538,2538
Bönigen,46.6864,7.8946,Switzerland,CH,Bern,,2535,2535
Hölstein,47.4261,7.7701,Switzerland,CH,Basel-Landschaft,,2528,2528
Sant’ Antonino,46.1500,8.9833,Switzerland,CH,Ticino,,2525,2525
Roveredo,46.2348,9.1257,Switzerland,CH,Graubünden,,2520,2520
Wilen,47.4500,9.0333,Switzerland,CH,Sankt Gallen,,2520,2520
Untervaz,46.9275,9.5350,Switzerland,CH,Graubünden,,2517,2517
Toffen,46.8588,7.4924,Switzerland,CH,Bern,,2509,2509
Fischenthal,47.3322,8.9211,Switzerland,CH,Zürich,,2504,2504
Troinex,46.1631,6.1475,Switzerland,CH,Genève,,2501,2501
Vandœuvres,46.2167,6.2000,Switzerland,CH,Genève,,2484,2484
Corcelles-près-Payerne,46.8333,6.9667,Switzerland,CH,Vaud,,2480,2480
Hohenrain,47.1808,8.3178,Switzerland,CH,Luzern,,2474,2474
Puplinge,46.2108,6.2322,Switzerland,CH,Genève,,2465,2465
Oetwil an der Limmat,47.4308,8.3942,Switzerland,CH,Zürich,,2464,2464
Meikirch,47.0097,7.3653,Switzerland,CH,Bern,,2461,2461
Wigoltingen,47.5958,9.0329,Switzerland,CH,Thurgau,,2457,2457
Saint-Léonard,46.2566,7.4269,Switzerland,CH,Valais,,2442,2442
Eggiwil,46.8757,7.7957,Switzerland,CH,Bern,,2438,2438
Oberdorf,47.3919,7.7514,Switzerland,CH,Basel-Landschaft,,2434,2434
Thierachern,46.7500,7.5667,Switzerland,CH,Bern,,2428,2428
Hägglingen,47.3891,8.2523,Switzerland,CH,Aargau,,2422,2422
Grône,46.2500,7.4500,Switzerland,CH,Valais,,2414,2414
Rothenthurm,47.1042,8.6744,Switzerland,CH,Schwyz,,2412,2412
Vuadens,46.6167,7.0167,Switzerland,CH,Fribourg,,2405,2405
Anières,46.2667,6.2167,Switzerland,CH,Genève,,2402,2402
Zwingen,47.4331,7.5333,Switzerland,CH,Basel-Landschaft,,2399,2399
Saint-Aubin-Sauges,46.8949,6.7773,Switzerland,CH,Neuchâtel,,2399,2399
Rüthi,47.2958,9.5373,Switzerland,CH,Sankt Gallen,,2399,2399
Unteriberg,47.0622,8.8036,Switzerland,CH,Schwyz,,2395,2395
Rüderswil,46.9844,7.7239,Switzerland,CH,Bern,,2383,2383
Novazzano,45.8500,8.9833,Switzerland,CH,Ticino,,2380,2380
Malans,46.9819,9.5761,Switzerland,CH,Graubünden,,2378,2378
Wiedlisbach,47.2520,7.6467,Switzerland,CH,Bern,,2377,2377
Freienstein,47.5322,8.5847,Switzerland,CH,Zürich,,2376,2376
Ueberstorf,46.8695,7.3264,Switzerland,CH,Fribourg,,2375,2375
Lufingen,47.4897,8.5942,Switzerland,CH,Zürich,,2373,2373
Krauchthal,47.0108,7.5681,Switzerland,CH,Bern,,2365,2365
Pfeffingen,47.4600,7.5906,Switzerland,CH,Basel-Landschaft,,2336,2336
Hildisrieden,47.1500,8.2292,Switzerland,CH,Luzern,,2333,2333
Gersau,46.9911,8.5247,Switzerland,CH,Schwyz,minor,2332,2332
Courgenay,47.4000,7.1333,Switzerland,CH,Jura,,2329,2329
Vuisternens-devant-Romont,46.6500,6.9333,Switzerland,CH,Fribourg,,2324,2324
Reconvilier,47.2361,7.2222,Switzerland,CH,Bern,,2317,2317
Urnäsch,47.3181,9.2858,Switzerland,CH,Appenzell Ausserrhoden,,2315,2315
Martigny-Combe,46.0833,7.0500,Switzerland,CH,Valais,,2314,2314
Wangen an der Aare,47.2311,7.6502,Switzerland,CH,Bern,,2311,2311
Riedholz,47.2300,7.5681,Switzerland,CH,Solothurn,,2310,2310
Zeiningen,47.5428,7.8708,Switzerland,CH,Aargau,,2310,2310
Knonau,47.2247,8.4614,Switzerland,CH,Zürich,,2301,2301
Bardonnex,46.1333,6.1000,Switzerland,CH,Genève,,2299,2299
Büsserach,47.3914,7.5403,Switzerland,CH,Solothurn,,2296,2296
Oberbuchsiten,47.3108,7.7667,Switzerland,CH,Solothurn,,2296,2296
Eiken,47.5331,7.9903,Switzerland,CH,Aargau,,2289,2289
Neunkirch,47.6900,8.4989,Switzerland,CH,Schaffhausen,,2289,2289
Worben,47.1007,7.2965,Switzerland,CH,Bern,,2286,2286
Corseaux,46.4667,6.8333,Switzerland,CH,Vaud,,2282,2282
Udligenswil,47.0906,8.4006,Switzerland,CH,Luzern,,2280,2280
Wolfwil,47.2692,7.7931,Switzerland,CH,Solothurn,,2272,2272
Stadel bei Niederglatt,47.5294,8.4664,Switzerland,CH,Zürich,,2271,2271
Henggart,47.5650,8.6856,Switzerland,CH,Zürich,,2256,2256
Neuheim,47.2067,8.5778,Switzerland,CH,Zug,,2255,2255
Schinznach Dorf,47.4486,8.1445,Switzerland,CH,Aargau,,2255,2255
Canobbio,46.0333,8.9667,Switzerland,CH,Ticino,,2249,2249
Diemtigen,46.6494,7.5651,Switzerland,CH,Bern,,2248,2248
Wauwil,47.1831,8.0167,Switzerland,CH,Luzern,,2247,2247
Sankt Niklaus,46.1833,7.8000,Switzerland,CH,Valais,,2239,2239
Chexbres,46.4843,6.7801,Switzerland,CH,Vaud,,2238,2238
Gimel,46.5102,6.3066,Switzerland,CH,Vaud,,2238,2238
Siviriez,46.6500,6.8833,Switzerland,CH,Fribourg,,2238,2238
Neuendorf,47.3025,7.7944,Switzerland,CH,Solothurn,,2236,2236
Knutwil,47.1997,8.0722,Switzerland,CH,Luzern,,2229,2229
Dintikon,47.3650,8.2292,Switzerland,CH,Aargau,,2228,2228
Bottighofen,47.6397,9.2014,Switzerland,CH,Thurgau,,2226,2226
Cazis,46.7372,9.4267,Switzerland,CH,Graubünden,,2223,2223
Hallau,47.6966,8.4578,Switzerland,CH,Schaffhausen,,2220,2220
Ormalingen,47.4706,7.8764,Switzerland,CH,Basel-Landschaft,,2215,2215
Savosa,46.0167,8.9500,Switzerland,CH,Ticino,,2213,2213
Altnau,47.6073,9.2612,Switzerland,CH,Thurgau,,2208,2208
Deitingen,47.2158,7.6236,Switzerland,CH,Solothurn,,2207,2207
Obergösgen,47.3664,7.9528,Switzerland,CH,Solothurn,,2203,2203
Stetten,47.4014,8.3069,Switzerland,CH,Aargau,,2201,2201
Andelfingen,47.5947,8.6789,Switzerland,CH,Zürich,,2201,2201
Gruyères,46.5836,7.0819,Switzerland,CH,Fribourg,,2199,2199
Ennetmoos,46.9567,8.3372,Switzerland,CH,Nidwalden,,2193,2193
Gontenschwil,47.2733,8.1472,Switzerland,CH,Aargau,,2171,2171
Leuggern,47.5819,8.2194,Switzerland,CH,Aargau,,2169,2169
Pontresina,46.4997,9.8997,Switzerland,CH,Graubünden,,2162,2162
Castel San Pietro,45.8823,9.0153,Switzerland,CH,Ticino,,2159,2159
Aegerten,47.1164,7.2833,Switzerland,CH,Bern,,2158,2158
Itingen,47.4648,7.7848,Switzerland,CH,Basel-Landschaft,,2157,2157
Auw,47.2122,8.3664,Switzerland,CH,Aargau,,2157,2157
Seftigen,46.7867,7.5408,Switzerland,CH,Bern,,2143,2143
Fahrwangen,47.2958,8.2431,Switzerland,CH,Aargau,,2136,2136
Meinier,46.2430,6.2351,Switzerland,CH,Genève,,2131,2131
Villigen,47.5262,8.2196,Switzerland,CH,Aargau,,2126,2126
Werthenstein,47.0561,8.1017,Switzerland,CH,Luzern,,2121,2121
Lungern,46.7872,8.1597,Switzerland,CH,Obwalden,,2119,2119
Mägenwil,47.4136,8.2333,Switzerland,CH,Appenzell Ausserrhoden,,2110,2110
Corsier,46.2621,6.2283,Switzerland,CH,Genève,,2108,2108
Jonen,47.2983,8.3972,Switzerland,CH,Aargau,,2108,2108
Marbach,47.3917,9.5681,Switzerland,CH,Sankt Gallen,,2105,2105
Wolfenschiessen,46.9094,8.3972,Switzerland,CH,Nidwalden,,2097,2097
Koppigen,47.1344,7.6042,Switzerland,CH,Bern,,2095,2095
Mies,46.3000,6.1667,Switzerland,CH,Vaud,,2078,2078
Forel,46.5379,6.7629,Switzerland,CH,Vaud,,2078,2078
Kleinandelfingen,47.6000,8.6831,Switzerland,CH,Zürich,,2077,2077
Sankt Antoni,46.8167,7.2667,Switzerland,CH,Fribourg,,2076,2076
Grüsch,46.9664,9.6331,Switzerland,CH,Graubünden,,2076,2076
Killwangen,47.4316,8.3460,Switzerland,CH,Aargau,,2074,2074
Ersigen,47.0917,7.5942,Switzerland,CH,Bern,,2066,2066
Wynigen,47.1067,7.6681,Switzerland,CH,Bern,,2060,2060
Oberlunkhofen,47.3125,8.3977,Switzerland,CH,Aargau,,2037,2037
Zell,47.1357,7.9263,Switzerland,CH,Luzern,,2037,2037
Comano,46.0333,8.9500,Switzerland,CH,Ticino,,2035,2035
Alterswil,46.7926,7.2638,Switzerland,CH,Fribourg,,2028,2028
Gorgier,46.9000,6.7833,Switzerland,CH,Neuchâtel,,2021,2021
Vollèges,46.0833,7.1667,Switzerland,CH,Valais,,2018,2018
Brütten,47.4731,8.6744,Switzerland,CH,Zürich,,2016,2016
Pfyn,47.6022,8.9527,Switzerland,CH,Thurgau,,2016,2016
Andwil,47.4406,9.2810,Switzerland,CH,Sankt Gallen,,2014,2014
Recherswil,47.1636,7.5944,Switzerland,CH,Solothurn,,2009,2009
Remetschwil,47.4108,8.3319,Switzerland,CH,Aargau,,1991,1991
Silenen,46.7911,8.6692,Switzerland,CH,Uri,,1991,1991
Aeugst am Albis,47.2675,8.4853,Switzerland,CH,Zürich,,1982,1982
Flüeln,46.9146,8.6460,Switzerland,CH,Uri,,1972,1972
Walzenhausen,47.4511,9.6014,Switzerland,CH,Appenzell Ausserrhoden,,1971,1971
Wila,47.4183,8.8492,Switzerland,CH,Zürich,,1971,1971
Barbengo,45.9622,8.9153,Switzerland,CH,Ticino,,1970,1970
Val-d’Illiez,46.2000,6.9000,Switzerland,CH,Valais,,1961,1961
Flühli,46.8831,8.0164,Switzerland,CH,Luzern,,1961,1961
Vordemwald,47.2761,7.9000,Switzerland,CH,Aargau,,1954,1954
Begnins,46.4333,6.2500,Switzerland,CH,Vaud,,1950,1950
Marthalen,47.6267,8.6506,Switzerland,CH,Zürich,,1949,1949
Churwalden,46.7808,9.5433,Switzerland,CH,Graubünden,,1949,1949
Servion,46.5667,6.7833,Switzerland,CH,Vaud,,1944,1944
Raron,46.3100,7.8000,Switzerland,CH,Valais,,1944,1944
Sattel,47.0808,8.6339,Switzerland,CH,Schwyz,,1938,1938
Genolier,46.4333,6.2167,Switzerland,CH,Vaud,,1937,1937
Tolochenaz,46.5000,6.4667,Switzerland,CH,Vaud,,1932,1932
Dachsen,47.6656,8.6186,Switzerland,CH,Zürich,,1931,1931
Hochfelden,47.5244,8.5167,Switzerland,CH,Zürich,,1927,1927
Avry-sur-Matran,46.7833,7.0667,Switzerland,CH,Fribourg,,1921,1921
Grolley,46.8333,7.0667,Switzerland,CH,Fribourg,,1920,1920
Winznau,47.3656,7.9333,Switzerland,CH,Solothurn,,1919,1919
Kallnach,47.0222,7.2361,Switzerland,CH,Bern,,1918,1918
Oberegg,47.4222,9.5533,Switzerland,CH,Appenzell Innerrhoden,,1916,1916
Vezia,46.0167,8.9333,Switzerland,CH,Ticino,,1914,1914
Marsens,46.6500,7.0667,Switzerland,CH,Fribourg,,1909,1909
Ponte Capriasca,46.0667,8.9500,Switzerland,CH,Ticino,,1904,1904
Malleray,47.2386,7.2708,Switzerland,CH,Bern,,1903,1903
Cressier,47.0508,7.0356,Switzerland,CH,Neuchâtel,,1886,1886
Vernayaz,46.1333,7.0333,Switzerland,CH,Valais,,1885,1885
Nunningen,47.3942,7.6194,Switzerland,CH,Solothurn,,1880,1880
Lichtensteig,47.3164,9.0831,Switzerland,CH,Sankt Gallen,minor,1870,1870
Dänikon,47.4469,8.4069,Switzerland,CH,Zürich,,1869,1869
Waldstatt,47.3575,9.2858,Switzerland,CH,Appenzell Ausserrhoden,,1869,1869
Dardagny,46.1952,5.9946,Switzerland,CH,Genève,,1864,1864
Röschenz,47.4248,7.4759,Switzerland,CH,Basel-Landschaft,,1863,1863
Seedorf,46.8828,8.6131,Switzerland,CH,Uri,,1858,1858
Uttwil,47.5844,9.3410,Switzerland,CH,Thurgau,,1857,1857
Laax,46.8460,9.2279,Switzerland,CH,Graubünden,,1857,1857
Charrat,46.1167,7.1333,Switzerland,CH,Valais,,1849,1849
Alle,47.4257,7.1291,Switzerland,CH,Jura,,1849,1849
Le Noirmont,47.2137,6.9441,Switzerland,CH,Jura,,1847,1847
Grellingen,47.4422,7.5897,Switzerland,CH,Basel-Landschaft,,1845,1845
Dallenwil,46.9344,8.3917,Switzerland,CH,Nidwalden,,1845,1845
Kirchdorf,46.8203,7.5497,Switzerland,CH,Bern,,1844,1844
Schönenberg,47.1939,8.6447,Switzerland,CH,Zürich,,1844,1844
Arni,47.3192,8.4222,Switzerland,CH,Aargau,,1843,1843
Wolfhalden,47.4539,9.5508,Switzerland,CH,Appenzell Ausserrhoden,,1837,1837
Veyras,46.3000,7.5333,Switzerland,CH,Valais,,1833,1833
Pont-en-Ogoz,46.6833,7.0833,Switzerland,CH,Fribourg,,1824,1824
