AFFGEOID,Population (people),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,DisplayName
0500000US48053,49130,,,BUR,2576525880,69856136,1383812,48053,Burnet (0500000US48053)
0500000US55013,16526,,,BUR,2127832847,151938079,1581066,55013,Burnett (0500000US55013)
0500000US31021,6722,,,BUR,1273201340,14186270,835832,31021,Burt (0500000US31021)
0500000US01013,19051,,,BUT,2012002546,2701199,161532,1013,Butler (0500000US01013)
0500000US19023,14334,,,BUT,1502550829,4194983,465201,19023,Butler (0500000US19023)
0500000US20015,67380,,,BUT,3702922899,43565303,484977,20015,Butler (0500000US20015)
0500000US21031,12371,,,BUT,1103571982,13943050,516862,21031,Butler (0500000US21031)
0500000US29023,42130,,,BUT,1799410880,11191324,758466,29023,Butler (0500000US29023)
0500000US31023,8369,,,BUT,1514867108,15326897,835833,31023,Butler (0500000US31023)
0500000US39017,390357,,,BUT,1208290720,9175913,1074021,39017,Butler (0500000US39017)
0500000US42019,193763,,,BUT,2044759924,15994811,1213661,42019,Butler (0500000US42019)
0500000US06007,211632,,,BUT,4238488701,105260548,1675842,6007,Butte (0500000US06007)
0500000US16023,2574,,,BUT,5792474008,5259978,401703,16023,Butte (0500000US16023)
0500000US46019,10243,,,BUT,5827498555,42750488,1265793,46019,Butte (0500000US46019)
0500000US13035,25434,,,BUT,475754793,11269640,352295,13035,Butts (0500000US13035)
0500000US37025,225804,,,CAB,935587398,6985702,1008540,37025,Cabarrus (0500000US37025)
0500000US54011,94350,,,CAB,727845449,18114546,1550012,54011,Cabell (0500000US54011)
0500000US49005,133154,,,CAC,3016627500,21097698,1448017,49005,Cache (0500000US49005)
0500000US22017,237848,,,CAD,2277812586,149099519,558458,22017,Caddo (0500000US22017)
0500000US40015,26945,,,CAD,3309366441,32099077,1101795,40015,Caddo (0500000US40015)
0500000US06009,45292,,,CAL,2641837359,43789489,1675885,6009,Calaveras (0500000US06009)
0500000US22019,216785,,,CAL,2755960140,77912357,558468,22019,Calcasieu (0500000US22019)
0500000US21033,12649,,,CAL,893002029,8697603,516863,21033,Caldwell (0500000US21033)
0500000US22021,9645,,,CAL,1372098436,29104196,558477,22021,Caldwell (0500000US22021)
0500000US29025,8815,,,CAL,1104350514,8402217,758467,29025,Caldwell (0500000US29025)
0500000US37027,80652,,,CAL,1222184252,7052759,1008541,37027,Caldwell (0500000US37027)
0500000US48055,45883,,,CAL,1410354029,4946188,1383813,48055,Caldwell (0500000US48055)
0500000US50005,30233,,,CAL,1681454163,22351438,1461759,50005,Caledonia (0500000US50005)
0500000US01015,116441,,,CAL,1569246126,16536293,161533,1015,Calhoun (0500000US01015)
0500000US05013,4739,,,CAL,1628067881,9885352,63758,5013,Calhoun (0500000US05013)
0500000US12013,13648,,,CAL,1469394597,18070425,306919,12013,Calhoun (0500000US12013)
0500000US13037,5573,,,CAL,726191502,8271470,344074,13037,Calhoun (0500000US13037)
0500000US17013,4437,,,CAL,657415184,77051402,424208,17013,Calhoun (0500000US17013)
0500000US19025,9927,,,CAL,1475894578,5873827,465202,19025,Calhoun (0500000US19025)
0500000US26025,134310,,,CAL,1829210175,31256789,1622955,26025,Calhoun (0500000US26025)
0500000US28013,13266,,,CAL,1519218292,3590388,695731,28013,Calhoun (0500000US28013)
0500000US45017,14119,,,CAL,987179024,29351080,1247986,45017,Calhoun (0500000US45017)
0500000US48057,20106,,,CAL,1312960774,1361631001,1383814,48057,Calhoun (0500000US48057)
0500000US54013,6229,,,CAL,723253605,3703371,1696945,54013,Calhoun (0500000US54013)
0500000US48059,13708,,,CAL,2329363242,4898783,1383815,48059,Callahan (0500000US48059)
0500000US29027,44283,,,CAL,2161518051,33189585,758468,29027,Callaway (0500000US29027)
0500000US21035,37103,,,CAL,997224714,66474183,516864,21035,Calloway (0500000US21035)
0500000US55015,52442,,,CAL,824263566,204161565,1581067,55015,Calumet (0500000US55015)
0500000US24011,33293,,,CAL,827350254,16777066,595737,24011,Calvert (0500000US24011)
0500000US16025,1077,,,CAM,2782253888,11548054,399408,16025,Camas (0500000US16025)
0500000US42021,133472,,,CAM,1780643391,13523237,1213662,42021,Cambria (0500000US42021)
0500000US13039,54768,,,CAM,1632622505,392508756,1671316,13039,Camden (0500000US13039)
0500000US29029,42745,,,CAM,1699124111,136304759,758469,29029,Camden (0500000US29029)
0500000US34007,523485,,,CAM,573325497,15688953,882273,34007,Camden (0500000US34007)
0500000US37029,10355,,,CAM,622438924,181122666,1026335,37029,Camden (0500000US37029)
0500000US22023,5617,,,CAM,3327199807,1688890197,558488,22023,Cameron (0500000US22023)
0500000US42023,4547,,,CAM,1026239931,5653230,1213663,42023,Cameron (0500000US42023)
0500000US48061,421017,,,CAM,2309530382,996407283,1383816,48061,Cameron (0500000US48061)
0500000US48063,12464,,,CAM,507242364,19129375,1383817,48063,Camp (0500000US48063)
0500000US21037,93076,,,CAM,391968586,20892233,516865,21037,Campbell (0500000US21037)
0500000US46021,1377,,,CAM,1900214169,96243697,1266974,46021,Campbell (0500000US46021)
0500000US47013,39272,,,CAM,1243685304,46425147,1639728,47013,Campbell (0500000US47013)
0500000US51036,6773,,,CAM,473711548,55274680,1480109,51036,Campbell (0500000US51036)
0500000US56005,47026,,,CAM,12437291885,11010427,1605068,56005,Campbell (0500000US56005)
0500000US40017,154405,,,CAN,2322112746,23146755,1101796,40017,Canadian (0500000US40017)
0500000US13043,10981,,,CAN,629520841,15018189,342852,13043,Candler (0500000US13043)
0500000US47015,14506,,,CAN,687992379,156144,1648572,47015,Cannon (0500000US47015)
0500000US16027,231105,,,CAN,1520451457,43117849,399406,16027,Canyon (0500000US16027)
0500000US29031,81710,,,CAP,1498351219,20284964,758470,29031,Cape Girardeau (0500000US29031)
0500000US34009,95263,,,CAP,651437935,955149083,882274,34009,Cape May (0500000US34009)
0500000US30009,10473,,,CAR,5303728455,35213028,1720111,30009,Carbon (0500000US30009)
0500000US42025,64749,,,CAR,987623689,15827992,1213664,42025,Carbon (0500000US42025)
0500000US49007,20412,,,CAR,3831067718,15844443,1448018,49007,Carbon (0500000US49007)
0500000US56007,14537,,,CAR,20455215119,171386122,1605069,56007,Carbon (0500000US56007)
0500000US16029,7027,,,CAR,4569240776,89216879,395406,16029,Caribou (0500000US16029)
0500000US21039,4826,,,CAR,490647294,24707972,516866,21039,Carlisle (0500000US21039)
0500000US27017,36207,,,CAR,2230473968,36173451,659454,27017,Carlton (0500000US27017)
0500000US24013,172891,,,CAR,1159355859,13112464,1696228,24013,Caroline (0500000US24013)
0500000US51037,11529,,,CAR,1231010116,5809378,1492442,51037,Caroline (0500000US51037)
0500000US05015,28260,,,CAR,1631531435,22705630,66975,5015,Carroll (0500000US05015)
0500000US13045,119148,,,CAR,1292752874,12024409,326650,13045,Carroll (0500000US13045)
0500000US17015,15702,,,CAR,1153597401,55881822,424209,17015,Carroll (0500000US17015)
0500000US18015,20306,,,CAR,964057413,7236323,450406,18015,Carroll (0500000US18015)
0500000US19027,20760,,,CAR,1474877210,2145349,465203,19027,Carroll (0500000US19027)
0500000US21041,10810,,,CAR,333273743,22243659,516867,21041,Carroll (0500000US21041)
0500000US24015,103725,,,CAR,896912533,185281256,596115,24015,Carroll (0500000US24015)
0500000US28015,9998,,,CAR,1627517127,16050556,695732,28015,Carroll (0500000US28015)
0500000US29033,8495,,,CAR,1799061890,17533392,758471,29033,Carroll (0500000US29033)
0500000US33003,50107,,,CAR,2413515434,159620276,873175,33003,Carroll (0500000US33003)
0500000US39019,26721,,,CAR,1022040910,11183048,1074022,39019,Carroll (0500000US39019)
0500000US47017,28440,,,CAR,1547925981,6308712,1639729,47017,Carroll (0500000US47017)
0500000US51041,364548,,,CAR,1096874571,34967238,1480111,51041,Carroll (0500000US51041)
0500000US48065,5807,,,CAR,2383397227,10026604,1383818,48065,Carson (0500000US48065)
0500000US32001,25516,,,CAR,12820847811,190742991,858638,32001,Carson City (0500000US32001)
0500000US21043,26627,,,CAR,1060592683,6783009,516868,21043,Carter (0500000US21043)
0500000US29035,5202,,,CAR,1314052440,4304986,758472,29035,Carter (0500000US29035)
0500000US30011,1415,,,CAR,8651796246,19503322,1688746,30011,Carter (0500000US30011)
0500000US40019,48003,,,CAR,2129500591,29983177,1101797,40019,Carter (0500000US40019)
0500000US47019,56356,,,CAR,883854986,16670131,1639730,47019,Carter (0500000US47019)
0500000US37031,67686,,,CAR,1314688730,2131061851,1026337,37031,Carteret (0500000US37031)
0500000US27019,106922,,,CAR,916911956,56672020,659455,27019,Carver (0500000US27019)
0500000US30013,84414,,,CAS,6988324590,34310133,1719622,30013,Cascade (0500000US30013)
0500000US21045,15941,,,CAS,1150573335,3890643,516869,21045,Casey (0500000US21045)
0500000US17017,13042,,,CAS,973198204,20569928,424210,17017,Cass (0500000US17017)
0500000US18017,37870,,,CAS,1067448391,7002041,450339,18017,Cass (0500000US18017)
0500000US19029,13127,,,CAS,1461422457,1787165,465204,19029,Cass (0500000US19029)
0500000US26027,51589,,,CAS,1269375088,47139869,1622956,26027,Cass (0500000US26027)
0500000US27021,30066,,,CAS,5235592066,1016598358,659456,27021,Cass (0500000US27021)
0500000US29037,107824,,,CAS,1804223313,14963188,758473,29037,Cass (0500000US29037)
0500000US31025,26598,,,CAS,1443520798,22130961,835834,31025,Cass (0500000US31025)
0500000US38017,184525,,,CAS,4571159454,7449198,1034226,38017,Cass (0500000US38017)
0500000US48067,28454,,,CAS,2426683491,60494144,1383819,48067,Cass (0500000US48067)
0500000US16031,24655,,,CAS,6644897880,39158534,395698,16031,Cassia (0500000US16031)
0500000US48069,7371,,,CAS,2316600393,12557414,1383820,48069,Castro (0500000US48069)
0500000US37033,22736,,,CAS,1101694783,8641803,1008542,37033,Caswell (0500000US37033)
0500000US22025,8906,,,CAT,1833776037,81356082,558495,22025,Catahoula (0500000US22025)
0500000US37035,160610,,,CAT,1039553243,37942736,1008543,37035,Catawba (0500000US37035)
0500000US13047,67872,,,CAT,419998923,771159,353230,13047,Catoosa (0500000US13047)
0500000US35003,3579,,,CAT,17933561654,14193499,929108,35003,Catron (0500000US35003)
0500000US36009,77042,,,CAT,3388125876,36783591,974103,36009,Cattaraugus (0500000US36009)
0500000US38019,3704,,,CAV,3856816541,53639348,1035304,38019,Cavalier (0500000US38019)
0500000US36011,76248,,,CAY,1791201989,445696708,974104,36011,Cayuga (0500000US36011)
0500000US24017,166617,,,CEC,1185757843,479438830,1676992,24017,Cecil (0500000US24017)
0500000US19031,18505,,,CED,1500798731,6385833,465205,19031,Cedar (0500000US19031)
0500000US29039,14188,,,CED,1228870903,62637821,758474,29039,Cedar (0500000US29039)
0500000US31027,8380,,,CED,1917222688,14511196,835835,31027,Cedar (0500000US31027)
0500000US42027,158172,,,CEN,2871539708,11177389,1214720,42027,Centre (0500000US42027)
0500000US19033,43127,,,CER,1471889949,17659669,465206,19033,Cerro Gordo (0500000US19033)
0500000US08015,19476,,,CHA,2624715692,3999975,198123,8015,Chaffee (0500000US08015)
0500000US01017,34772,,,CHA,1545085601,16971700,161534,1017,Chambers (0500000US01017)
0500000US48071,46571,,,CHA,1546471847,709789835,1383821,48071,Chambers (0500000US48071)
0500000US17019,205865,,,CHA,2579898012,6110542,424211,17019,Champaign (0500000US17019)
0500000US39021,38714,,,CHA,1111077538,2173115,1074023,39021,Champaign (0500000US39021)
0500000US29041,7408,,,CHA,1945541996,40353306,758475,29041,Chariton (0500000US29041)
0500000US24019,32531,,,CHA,1400573746,1145353068,596495,24019,Charles (0500000US24019)
0500000US51043,14783,,,CHA,455729730,5685740,1690562,51043,Charles City (0500000US51043)
0500000US46023,9373,,,CHA,2842481168,136616766,1266976,46023,Charles Mix (0500000US46023)
0500000US45019,408235,,,CHA,2377554561,1139619648,1252740,45019,Charleston (0500000US45019)
0500000US26029,26054,,,CHA,1078288793,2522931117,1622957,26029,Charlevoix (0500000US26029)
0500000US12015,186847,,,CHA,1764089884,689239393,295742,12015,Charlotte (0500000US12015)
0500000US51045,4892,,,CHA,849770438,2793174,1673664,51045,Charlotte (0500000US51045)
0500000US51047,52552,,,CHA,982089165,9005141,1497831,51047,Charlottesville (0500000US51047)
0500000US13049,12518,,,CHA,2020415648,5963237,357747,13049,Charlton (0500000US13049)
0500000US20017,2572,,,CHA,2002198770,12091093,484978,20017,Chase (0500000US20017)
0500000US31029,3893,,,CHA,2316533441,7978172,835836,31029,Chase (0500000US31029)
0500000US13051,295291,,,CHA,1121786258,509839331,1694477,13051,Chatham (0500000US13051)
0500000US37037,76285,,,CHA,1765540362,70582736,1008544,37037,Chatham (0500000US37037)
0500000US13053,9565,,,CHA,644225830,6277089,351012,13053,Chattahoochee (0500000US13053)
0500000US13055,24965,,,CHA,811512398,570806,352213,13055,Chattooga (0500000US13055)
0500000US20019,3379,,,CHA,1654694134,15243776,484979,20019,Chautauqua (0500000US20019)
0500000US36013,127657,,,CHA,2746454150,1139025723,974105,36013,Chautauqua (0500000US36013)
0500000US35005,65157,,,CHA,15713914833,20472234,1702364,35005,Chaves (0500000US35005)
0500000US47021,41072,,,CHE,783480108,11821692,1639731,47021,Cheatham (0500000US47021)
0500000US26031,25579,,,CHE,1852564001,440607445,1622958,26031,Cheboygan (0500000US26031)
0500000US53007,79074,,,CHE,7565814941,189653434,1531932,53007,Chelan (0500000US53007)
0500000US36015,84148,,,CHE,1054988440,8875327,974106,36015,Chemung (0500000US36015)
0500000US36017,47220,,,CHE,2314393901,13046917,974107,36017,Chenango (0500000US36017)
0500000US01019,24971,,,CHE,1433620850,120310807,161535,1019,Cherokee (0500000US01019)
0500000US13057,266620,,,CHE,1090597336,34427735,1685718,13057,Cherokee (0500000US13057)
0500000US19035,11658,,,CHE,1494181141,423160,465207,19035,Cherokee (0500000US19035)
0500000US20021,19362,,,CHE,1521791029,8951464,484980,20021,Cherokee (0500000US20021)
0500000US37039,28774,,,CHE,1179845613,28813485,1008545,37039,Cherokee (0500000US37039)
0500000US40021,47078,,,CHE,1940228933,69661251,1101798,40021,Cherokee (0500000US40021)
0500000US45021,56216,,,CHE,1017770812,11691708,1247987,45021,Cherokee (0500000US45021)
0500000US48073,50412,,,CHE,2727141726,23873001,1383822,48073,Cherokee (0500000US48073)
0500000US31031,5455,,,CHE,15436903463,127452902,835837,31031,Cherry (0500000US31031)
0500000US51049,9675,,,CHE,770454314,5917833,1494109,51049,Chesapeake (0500000US51049)
0500000US33005,76458,,,CHE,1830367250,57589052,873176,33005,Cheshire (0500000US33005)
0500000US42029,534413,,,CHE,1943905797,22412288,1209174,42029,Chester (0500000US42029)
0500000US45023,32294,,,CHE,1503905790,14249301,1247988,45023,Chester (0500000US45023)
0500000US47023,17341,,,CHE,740053474,575590,1639732,47023,Chester (0500000US47023)
0500000US45025,43273,,,CHE,2069364013,17265236,1247989,45025,Chesterfield (0500000US45025)
0500000US51051,14124,,,CHE,855863023,8079112,1497376,51051,Chesterfield (0500000US51051)
0500000US08017,1748,,,CHE,4605713960,8166129,198124,8017,Cheyenne (0500000US08017)
0500000US20023,2616,,,CHE,2641501921,2738021,484981,20023,Cheyenne (0500000US20023)
0500000US31033,9468,,,CHE,3097646971,292549,835838,31033,Cheyenne (0500000US31033)
0500000US19037,12012,,,CHI,1306192614,3455451,465208,19037,Chickasaw (0500000US19037)
0500000US28017,17106,,,CHI,1299608408,6380767,695733,28017,Chickasaw (0500000US28017)
0500000US05017,10208,,,CHI,1649764677,140413175,69160,5017,Chicot (0500000US05017)
0500000US48075,6664,,,CHI,1803954626,44560655,1383823,48075,Childress (0500000US48075)
0500000US01021,45014,,,CHI,1794438835,20592116,161536,1021,Chilton (0500000US01021)
0500000US26033,36785,,,CHI,4036515583,2952489040,1622959,26033,Chippewa (0500000US26033)
0500000US27023,12598,,,CHI,1505378148,17239137,659457,27023,Chippewa (0500000US27023)
0500000US55017,66297,,,CHI,2611628507,85233303,1581068,55017,Chippewa (0500000US55017)
0500000US27025,56621,,,CHI,1074584695,71183782,659458,27025,Chisago (0500000US27025)
0500000US50007,168323,,,CHI,1390433437,217071279,1461760,50007,Chittenden (0500000US50007)
0500000US01023,12665,,,CHO,2365900081,19114321,161537,1023,Choctaw (0500000US01023)
0500000US28019,8246,,,CHO,1083125335,4295085,695734,28019,Choctaw (0500000US28019)
0500000US40023,14204,,,CHO,1995267314,75490278,1101799,40023,Choctaw (0500000US40023)
0500000US30015,5895,,,CHO,10288778621,62611691,1719619,30015,Chouteau (0500000US30015)
0500000US37041,13708,,,CHO,447179939,157966156,1025822,37041,Chowan (0500000US37041)
0500000US17021,34032,,,CHR,1837569688,16227346,424212,17021,Christian (0500000US17021)
0500000US21047,72748,,,CHR,1858342356,16919159,516870,21047,Christian (0500000US21047)
0500000US29043,88842,,,CHR,1457206780,3049205,758476,29043,Christian (0500000US29043)
0500000US32003,2265461,,,CHU,20439308565,438384090,863600,32003,Churchill (0500000US32003)
0500000US35006,27172,,,CIB,11758505167,5554598,933051,35006,Cibola (0500000US35006)
0500000US40025,2296,,,CIM,4752131817,15923999,1101800,40025,Cimarron (0500000US40025)
0500000US12017,153843,,,CIT,1507163436,981145546,295752,12017,Citrus (0500000US12017)
0500000US41005,421401,,,CLA,4845042011,31861237,1155127,41005,Clackamas (0500000US41005)
0500000US22027,14170,,,CLA,1954908518,32473223,558505,22027,Claiborne (0500000US22027)
0500000US28021,9135,,,CLA,1262400025,35711134,695735,28021,Claiborne (0500000US28021)
0500000US47025,32043,,,CLA,1125619421,18052387,1639733,47025,Claiborne (0500000US47025)
0500000US53009,77155,,,CLA,4503412739,2409309960,1531341,53009,Clallam (0500000US53009)
0500000US26035,30856,,,CLA,1461703751,28496979,1622960,26035,Clare (0500000US26035)
0500000US45027,31144,,,CLA,1572656992,229097204,1247990,45027,Clarendon (0500000US45027)
0500000US42031,37241,,,CLA,1556156259,23331583,1210234,42031,Clarion (0500000US42031)
0500000US05019,21446,,,CLA,2242855171,43965580,66845,5019,Clark (0500000US05019)
0500000US16033,790,,,CLA,4566524477,2476453,399755,16033,Clark (0500000US16033)
0500000US17023,15455,,,CLA,1298554904,8771353,424213,17023,Clark (0500000US17023)
0500000US18019,121093,,,CLA,965623783,9734469,450340,18019,Clark (0500000US18019)
0500000US20025,1991,,,CLA,2524300310,6603384,484982,20025,Clark (0500000US20025)
0500000US21049,36972,,,CLA,653939116,6912639,516871,21049,Clark (0500000US21049)
0500000US29045,6634,,,CLA,1306924727,18695976,758477,29045,Clark (0500000US29045)
0500000US32005,49488,,,CLA,1840147662,72317573,858643,32005,Clark (0500000US32005)
0500000US39023,136001,,,CLA,1027907500,14611224,1074024,39023,Clark (0500000US39023)
0500000US46025,3837,,,CLA,2479944305,25864874,1266985,46025,Clark (0500000US46025)
0500000US53011,503311,,,CLA,1627792396,70200672,1531820,53011,Clark (0500000US53011)
0500000US55019,34659,,,CLA,3133102168,23238832,1581069,55019,Clark (0500000US55019)
0500000US01025,23087,,,CLA,3207494086,36657889,161538,1025,Clarke (0500000US01025)
0500000US13059,128671,,,CLA,308784927,4688313,1672699,13059,Clarke (0500000US13059)
