city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Nerekhta,57.4500,40.5833,Russia,RU,Kostromskaya Oblast’,,21262,21262
Bologoye,57.8787,34.0789,Russia,RU,Tverskaya Oblast’,minor,21158,21158
Vikhorevka,56.1167,101.1667,Russia,RU,Irkutskaya Oblast’,,21118,21118
Karachayevsk,43.7667,41.9000,Russia,RU,Karachayevo-Cherkesiya,,21067,21067
Toguchin,55.2333,84.3833,Russia,RU,Novosibirskaya Oblast’,,21064,21064
Sysert,56.5000,60.8167,Russia,RU,Sverdlovskaya Oblast’,,21029,21029
Dudinka,69.4000,86.1833,Russia,RU,Krasnoyarskiy Kray,,21015,21015
Nizhniy Lomov,53.5333,43.6833,Russia,RU,Penzenskaya Oblast’,,20943,20943
Osa,57.2833,55.4500,Russia,RU,Permskiy Kray,,20899,20899
Buinsk,54.9667,48.2833,Russia,RU,Tatarstan,,20854,20854
Olenegorsk,68.1500,33.2833,Russia,RU,Murmanskaya Oblast’,,20847,20847
Kurovskoye,55.5833,38.9167,Russia,RU,Moskovskaya Oblast’,,20844,20844
Kaltan,53.5167,87.2667,Russia,RU,Kemerovskaya Oblast’,,20841,20841
Elektrougli,55.7167,38.2167,Russia,RU,Moskovskaya Oblast’,,20823,20823
Dugulubgey,43.6500,43.5500,Russia,RU,Kabardino-Balkariya,,20718,20718
Okha,53.5833,142.9333,Russia,RU,Sakhalinskaya Oblast’,,20715,20715
Bobrov,51.0944,40.0322,Russia,RU,Voronezhskaya Oblast’,,20605,20605
Aldan,58.6000,125.3833,Russia,RU,Sakha (Yakutiya),,20595,20595
Nikolsk,53.7167,46.0833,Russia,RU,Penzenskaya Oblast’,,20572,20572
Arsk,56.0906,49.8764,Russia,RU,Tatarstan,,20540,20540
Tyrnyauz,43.4000,42.9167,Russia,RU,Kabardino-Balkariya,minor,20513,20513
Kozmodemyansk,56.3419,46.5636,Russia,RU,Mariy-El,,20505,20505
Ostrov,57.3333,28.3500,Russia,RU,Pskovskaya Oblast’,,20427,20427
Roshal,55.6667,39.8833,Russia,RU,Moskovskaya Oblast’,,20418,20418
Sergach,55.5333,45.4667,Russia,RU,Nizhegorodskaya Oblast’,,20269,20269
Pikalëvo,59.5208,34.1514,Russia,RU,Leningradskaya Oblast’,,20183,20183
Kotelnikovo,47.6333,43.1333,Russia,RU,Volgogradskaya Oblast’,,20172,20172
Kubinka,55.5764,36.6947,Russia,RU,Moskovskaya Oblast’,,20157,20157
Shakhunya,57.6833,46.6000,Russia,RU,Nizhegorodskaya Oblast’,,20049,20049
Alagir,43.0417,44.2106,Russia,RU,North Ossetia,minor,20043,20043
Kyakhta,50.3500,106.4500,Russia,RU,Buryatiya,,20031,20031
Tsotsin-Yurt,43.2419,46.0000,Russia,RU,Chechnya,,20013,20013
Usman,52.0500,39.7333,Russia,RU,Lipetskaya Oblast’,,19956,19956
Yeniseysk,58.4667,92.1333,Russia,RU,Krasnoyarskiy Kray,,19920,10895
Nizhnyaya Tura,58.6208,59.8478,Russia,RU,Sverdlovskaya Oblast’,,19883,19883
Gubakha,58.8667,57.5833,Russia,RU,Permskiy Kray,,19831,19831
Volokolamsk,56.0333,35.9500,Russia,RU,Moskovskaya Oblast’,,19824,19824
Nyandoma,61.6667,40.2000,Russia,RU,Arkhangel’skaya Oblast’,,19783,19783
Bachi-Yurt,43.2191,46.1926,Russia,RU,Chechnya,,19727,19727
Agryz,56.5167,52.9833,Russia,RU,Tatarstan,,19704,19704
Rybnoye,54.7333,39.5167,Russia,RU,Ryazanskaya Oblast’,,19700,19700
Cherepanovo,54.2167,83.3667,Russia,RU,Novosibirskaya Oblast’,,19610,19610
Yershov,51.3500,48.2833,Russia,RU,Saratovskaya Oblast’,,19590,19590
Beloyarskiy,63.7167,66.6667,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,19542,19542
Terek,43.4833,44.1333,Russia,RU,Kabardino-Balkariya,,19494,19494
Kovylkino,54.0333,43.9167,Russia,RU,Mordoviya,,19488,19488
Lodeynoye Pole,60.7333,33.5500,Russia,RU,Leningradskaya Oblast’,,19458,19458
Zverevo,48.0200,40.1200,Russia,RU,Rostovskaya Oblast’,,19456,19456
Ardon,43.1667,44.2833,Russia,RU,North Ossetia,,19412,19412
Rayevskiy,54.0658,54.9467,Russia,RU,Bashkortostan,,19384,19384
Lebedyan,53.0116,39.1281,Russia,RU,Lipetskaya Oblast’,,19288,19288
Kirovgrad,57.4333,60.0667,Russia,RU,Sverdlovskaya Oblast’,,19277,19277
Bakal,54.9333,58.8000,Russia,RU,Chelyabinskaya Oblast’,,19264,19264
Abdulino,53.6833,53.6500,Russia,RU,Orenburgskaya Oblast’,,19222,19222
Uzhur,55.3167,89.8167,Russia,RU,Krasnoyarskiy Kray,,19212,15637
Nikolayevsk-na-Amure,53.1500,140.7333,Russia,RU,Khabarovskiy Kray,,19135,19135
Ekazhevo,43.2122,44.8231,Russia,RU,Ingushetiya,,19036,19036
Proletarsk,46.7031,41.7192,Russia,RU,Rostovskaya Oblast’,minor,19032,19032
Onega,63.9167,38.0833,Russia,RU,Arkhangel’skaya Oblast’,,19030,19030
Dankov,53.2500,39.1500,Russia,RU,Lipetskaya Oblast’,,19017,19017
Goyty,43.1642,45.6228,Russia,RU,Chechnya,,18939,18939
Nelidovo,56.2167,32.7833,Russia,RU,Tverskaya Oblast’,,18883,18883
Kalach,50.4258,41.0156,Russia,RU,Voronezhskaya Oblast’,,18834,18834
Sortavala,61.7000,30.6667,Russia,RU,Kareliya,minor,18801,18801
Lgov,51.6667,35.2667,Russia,RU,Kurskaya Oblast’,,18774,18774
Novyy Oskol,50.7667,37.8667,Russia,RU,Belgorodskaya Oblast’,,18763,18763
Surovikino,48.6000,42.8500,Russia,RU,Volgogradskaya Oblast’,,18685,18685
Kavalerovo,44.2702,135.0498,Russia,RU,Primorskiy Kray,,18657,16945
Shimanovsk,52.0000,127.6667,Russia,RU,Amurskaya Oblast’,,18643,18643
Vanino,49.0873,140.2425,Russia,RU,Khabarovskiy Kray,,18618,13353
Starodub,52.5833,32.7667,Russia,RU,Bryanskaya Oblast’,,18615,18615
Nytva,57.9333,55.3333,Russia,RU,Permskiy Kray,minor,18608,18608
Priozërsk,61.0393,30.1291,Russia,RU,Leningradskaya Oblast’,,18552,18552
Yur’yev-Pol’skiy,56.5000,39.6833,Russia,RU,Vladimirskaya Oblast’,,18433,18433
Beloozërskiy,55.4614,38.4422,Russia,RU,Moskovskaya Oblast’,,18297,18297
Slyudyanka,51.6594,103.7061,Russia,RU,Irkutskaya Oblast’,,18287,18287
Neftegorsk,52.8000,51.1667,Russia,RU,Samarskaya Oblast’,,17990,17990
Avtury,43.1667,46.0000,Russia,RU,Chechnya,,17970,17970
Kharabali,47.4000,47.2500,Russia,RU,Astrakhanskaya Oblast’,,17968,17968
Kukmor,56.1825,50.9064,Russia,RU,Tatarstan,,17815,17815
Sobinka,55.9900,40.0167,Russia,RU,Vladimirskaya Oblast’,,17799,17799
Golitsyno,55.6147,36.9872,Russia,RU,Moskovskaya Oblast’,,17651,17651
Inza,53.8500,46.3500,Russia,RU,Ul’yanovskaya Oblast’,,17630,17630
Polyarnyy,69.1983,33.4561,Russia,RU,Murmanskaya Oblast’,,17605,17605
Plast,54.3667,60.8167,Russia,RU,Chelyabinskaya Oblast’,,17508,17508
Karachev,53.1167,34.9833,Russia,RU,Bryanskaya Oblast’,,17466,17466
Krasnokumskoye,44.1778,43.5000,Russia,RU,Stavropol’skiy Kray,,17451,17451
Suvorov,54.1167,36.5000,Russia,RU,Tul’skaya Oblast’,,17450,17450
Nizhnyaya Salda,58.0833,60.7167,Russia,RU,Sverdlovskaya Oblast’,,17373,17373
Raychikhinsk,49.8000,129.4000,Russia,RU,Amurskaya Oblast’,,17372,17372
Shumikha,55.2333,63.2833,Russia,RU,Kurganskaya Oblast’,,17336,17336
Krasnoslobodsk,48.7000,44.5667,Russia,RU,Volgogradskaya Oblast’,,17327,17327
Guryevsk,54.7667,20.6000,Russia,RU,Kaliningradskaya Oblast’,minor,17295,17295
Podporozhye,60.9167,34.1667,Russia,RU,Leningradskaya Oblast’,,17270,17270
Baymak,52.5833,58.3167,Russia,RU,Bashkortostan,,17254,17254
Konstantinovsk,47.5833,41.1000,Russia,RU,Rostovskaya Oblast’,minor,17160,17160
Kusa,55.3333,59.4333,Russia,RU,Chelyabinskaya Oblast’,,17136,17136
Turinsk,58.0333,63.7000,Russia,RU,Sverdlovskaya Oblast’,,17060,17060
Gavrilov-Yam,57.3000,39.8500,Russia,RU,Yaroslavskaya Oblast’,,17057,17057
Menzelinsk,55.7167,53.0833,Russia,RU,Tatarstan,,17055,17055
Pokrov,55.9178,39.1750,Russia,RU,Vladimirskaya Oblast’,,17025,17025
Povorino,51.2000,42.2500,Russia,RU,Voronezhskaya Oblast’,,17025,17025
Galich,58.3833,42.3500,Russia,RU,Kostromskaya Oblast’,,16911,16911
Zhukovka,53.5339,33.7281,Russia,RU,Bryanskaya Oblast’,,16878,16878
Iglino,54.8385,56.4232,Russia,RU,Bashkortostan,,16811,16811
Novomichurinsk,54.0333,39.7500,Russia,RU,Ryazanskaya Oblast’,,16710,16710
Pochëp,52.9333,33.4500,Russia,RU,Bryanskaya Oblast’,,16687,16687
Kovdor,67.5594,30.4667,Russia,RU,Murmanskaya Oblast’,,16623,16623
Kurtamysh,54.9000,64.4333,Russia,RU,Kurganskaya Oblast’,,16579,16579
Seltso,53.3694,34.1000,Russia,RU,Bryanskaya Oblast’,,16554,16554
Volgorechensk,57.4333,41.1667,Russia,RU,Kostromskaya Oblast’,,16539,16539
Uchkeken,43.9439,42.5153,Russia,RU,Karachayevo-Cherkesiya,,16512,16512
Kozelsk,54.0353,35.7767,Russia,RU,Kaluzhskaya Oblast’,,16443,16443
Kirsanov,52.6500,42.7333,Russia,RU,Tambovskaya Oblast’,,16409,16409
Ostashkov,57.1500,33.1000,Russia,RU,Tverskaya Oblast’,,16318,16318
Novoanninskiy,50.5167,42.6667,Russia,RU,Volgogradskaya Oblast’,,16294,16294
Petrovsk-Zabaykal’skiy,51.2833,108.8333,Russia,RU,Zabaykal’skiy Kray,,16213,16213
Babayurt,43.5992,46.7758,Russia,RU,Dagestan,,16165,16165
Rylsk,51.5667,34.6833,Russia,RU,Kurskaya Oblast’,,16147,16147
Kodinsk,58.6000,99.1833,Russia,RU,Krasnoyarskiy Kray,,16116,16116
Kasli,55.8833,60.7500,Russia,RU,Chelyabinskaya Oblast’,,16013,16013
Degtyarsk,56.7000,60.1000,Russia,RU,Sverdlovskaya Oblast’,,16001,16001
Yaransk,57.3033,47.8688,Russia,RU,Kirovskaya Oblast’,,15985,15985
Kamyzyak,46.1167,48.0833,Russia,RU,Astrakhanskaya Oblast’,,15984,15984
Barysh,53.6500,47.1167,Russia,RU,Ul’yanovskaya Oblast’,,15974,15974
Talitsa,57.0125,63.7292,Russia,RU,Sverdlovskaya Oblast’,,15941,15941
Bikin,46.8167,134.2500,Russia,RU,Khabarovskiy Kray,,15928,15928
Plavsk,53.7000,37.3000,Russia,RU,Tul’skaya Oblast’,,15920,15920
Ivdel,60.6833,60.4333,Russia,RU,Sverdlovskaya Oblast’,,15888,15888
Katav-Ivanovsk,54.7500,58.2000,Russia,RU,Chelyabinskaya Oblast’,,15872,15872
Kalininsk,51.5000,44.4500,Russia,RU,Saratovskaya Oblast’,,15821,15821
Mamadysh,55.7000,51.4000,Russia,RU,Tatarstan,,15806,15806
Yasnogorsk,54.4794,37.6934,Russia,RU,Tul’skaya Oblast’,,15706,15706
Zhirnovsk,50.9833,44.7667,Russia,RU,Volgogradskaya Oblast’,,15680,15680
Bolotnoye,55.6667,84.4000,Russia,RU,Novosibirskaya Oblast’,,15629,15629
Anadyr,64.7333,177.5167,Russia,RU,Chukotskiy Avtonomnyy Okrug,admin,15604,15604
Yasnyy,51.0333,59.8667,Russia,RU,Orenburgskaya Oblast’,,15573,15573
Svetogorsk,61.1083,28.8583,Russia,RU,Leningradskaya Oblast’,,15546,15546
Sovetsk,57.6013,48.9386,Russia,RU,Kirovskaya Oblast’,,15538,15538
Privolzhsk,57.3833,41.2833,Russia,RU,Ivanovskaya Oblast’,,15530,15530
Zelenogradsk,54.9500,20.4833,Russia,RU,Kaliningradskaya Oblast’,minor,15493,15493
Manturovo,58.3333,44.7667,Russia,RU,Kostromskaya Oblast’,,15452,15452
Krasnovishersk,60.4000,57.0667,Russia,RU,Permskiy Kray,,15359,15359
Abaza,52.6500,90.0833,Russia,RU,Khakasiya,,15335,15335
Chaltyr,47.2848,39.4823,Russia,RU,Rostovskaya Oblast’,minor,15334,15334
Poronaysk,49.2167,143.1000,Russia,RU,Sakhalinskaya Oblast’,,15311,15311
Shchigry,51.8811,36.9031,Russia,RU,Kurskaya Oblast’,,15292,15292
Pestovo,58.6000,35.8167,Russia,RU,Novgorodskaya Oblast’,,15269,15269
Boksitogorsk,59.4833,33.8500,Russia,RU,Leningradskaya Oblast’,,15249,15249
Aramil,56.7000,60.8333,Russia,RU,Sverdlovskaya Oblast’,,15236,15236
Belokurikha,52.0000,84.9833,Russia,RU,Altayskiy Kray,,15160,15160
Kulunda,52.5667,78.9472,Russia,RU,Altayskiy Kray,,15102,15102
Leninsk,48.7000,45.2000,Russia,RU,Volgogradskaya Oblast’,,15064,15064
Zapolyarnyy,69.4167,30.8000,Russia,RU,Murmanskaya Oblast’,,15037,15037
Pallasovka,50.0500,46.8833,Russia,RU,Volgogradskaya Oblast’,,14940,14940
Nerchinsk,51.9833,116.5833,Russia,RU,Zabaykal’skiy Kray,,14919,14919
Gryazovets,58.8833,40.2500,Russia,RU,Vologodskaya Oblast’,,14916,14916
Pugachev,52.0133,48.8025,Russia,RU,Saratovskaya Oblast’,,14908,14908
Sukhinichi,54.1000,35.3500,Russia,RU,Kaluzhskaya Oblast’,,14901,14901
Kizel,59.0500,57.6500,Russia,RU,Permskiy Kray,,14883,14883
Udelnaya,55.6333,38.0333,Russia,RU,Moskovskaya Oblast’,,14870,14870
Kondrovo,54.8064,35.9278,Russia,RU,Kaluzhskaya Oblast’,,14857,14857
Chegdomyn,51.1178,133.0241,Russia,RU,Khabarovskiy Kray,,14855,116
Navashino,55.5333,42.2000,Russia,RU,Nizhegorodskaya Oblast’,,14830,14830
Nevel,56.0167,29.9333,Russia,RU,Pskovskaya Oblast’,,14819,14819
Karabanovo,56.3089,38.7014,Russia,RU,Vladimirskaya Oblast’,,14786,14786
Shlisselburg,59.9500,31.0333,Russia,RU,Leningradskaya Oblast’,,14763,14763
Danilov,58.1833,40.1833,Russia,RU,Yaroslavskaya Oblast’,,14746,14746
Arzgir,45.3736,44.2208,Russia,RU,Stavropol’skiy Kray,,14722,14722
Katyr-Yurt,43.1700,45.3711,Russia,RU,Chechnya,,14720,14720
Tsivilsk,55.8667,47.4833,Russia,RU,Chuvashiya,,14718,14718
Agidel,55.9000,53.9333,Russia,RU,Bashkortostan,,14601,14601
Ust’-Ordynskiy,52.8330,104.7000,Russia,RU,Irkutskaya Oblast’,,14538,14538
Tsimlyansk,47.6467,42.0947,Russia,RU,Rostovskaya Oblast’,minor,14528,14528
Krasnyy Kut,50.9500,46.9667,Russia,RU,Saratovskaya Oblast’,,14483,14483
Polyarnyye Zori,67.3658,32.4981,Russia,RU,Murmanskaya Oblast’,,14421,14421
Chudovo,59.1281,31.6592,Russia,RU,Novgorodskaya Oblast’,,14394,14394
Valday,57.9667,33.2500,Russia,RU,Novgorodskaya Oblast’,,14379,14379
Medvezhyegorsk,62.9171,34.4569,Russia,RU,Kareliya,,14340,14340
Lakinsk,56.0169,39.9494,Russia,RU,Vladimirskaya Oblast’,,14330,14330
Kashin,57.3600,37.6039,Russia,RU,Tverskaya Oblast’,,14287,14287
Yakhroma,56.2833,37.4833,Russia,RU,Moskovskaya Oblast’,,14275,14275
Ochër,57.8833,54.7167,Russia,RU,Permskiy Kray,,14226,14226
Zherdevka,51.8333,41.4667,Russia,RU,Tambovskaya Oblast’,,14214,14214
Venëv,54.3500,38.2667,Russia,RU,Tul’skaya Oblast’,,14211,14211
Geldagana,43.2162,46.0381,Russia,RU,Chechnya,,14111,14111
Lukoyanov,55.0383,44.4978,Russia,RU,Nizhegorodskaya Oblast’,,14104,14104
Trubchevsk,52.5833,33.7667,Russia,RU,Bryanskaya Oblast’,,14001,14001
Novoulyanovsk,54.1500,48.3833,Russia,RU,Ul’yanovskaya Oblast’,,13990,13990
Dubovka,49.0500,44.8333,Russia,RU,Volgogradskaya Oblast’,,13988,13988
Mayrtup,43.2036,46.1322,Russia,RU,Chechnya,,13824,13824
Melenki,55.3333,41.6333,Russia,RU,Vladimirskaya Oblast’,,13789,13789
Kupino,54.3667,77.3000,Russia,RU,Novosibirskaya Oblast’,,13777,13777
Kuleshovka,47.0794,39.5378,Russia,RU,Rostovskaya Oblast’,,13692,13692
Svetlogorsk,54.9333,20.1500,Russia,RU,Kaliningradskaya Oblast’,minor,13663,13663
Nikolayevsk,50.0167,45.4500,Russia,RU,Volgogradskaya Oblast’,,13660,13660
Ak-Dovurak,51.1667,90.6000,Russia,RU,Tyva,,13580,13580
Zhukovo,55.0333,36.7500,Russia,RU,Kaluzhskaya Oblast’,,13576,13576
Kudrovo,59.9086,30.5136,Russia,RU,Leningradskaya Oblast’,,13501,13501
Pervomaysk,54.8667,43.8000,Russia,RU,Nizhegorodskaya Oblast’,,13496,13496
Golyshmanovo,56.3819,68.3715,Russia,RU,Tyumenskaya Oblast’,,13424,3993
Oboyan,51.2088,36.2637,Russia,RU,Kurskaya Oblast’,,13413,13413
Alleroy,43.2172,46.2822,Russia,RU,Chechnya,,13405,13405
Akhty,41.4647,47.7400,Russia,RU,Dagestan,,13405,13405
Ruza,55.6989,36.1953,Russia,RU,Moskovskaya Oblast’,,13403,13403
Mogocha,53.7333,119.7667,Russia,RU,Zabaykal’skiy Kray,,13285,13285
Novouzensk,50.4500,48.1500,Russia,RU,Saratovskaya Oblast’,,13261,13261
Kasumkent,41.6667,48.1333,Russia,RU,Dagestan,,13232,13232
Gvardeysk,54.6500,21.0667,Russia,RU,Kaliningradskaya Oblast’,minor,13227,13227
Belëv,53.8000,36.1333,Russia,RU,Tul’skaya Oblast’,,13180,13180
Uyar,55.8167,94.3167,Russia,RU,Krasnoyarskiy Kray,,13167,11573
Zabaykalsk,49.6514,117.3269,Russia,RU,Zabaykal’skiy Kray,,13154,13154
Kaspiyskiy,45.3833,47.3667,Russia,RU,Kalmykiya,,13125,13125
Petushki,55.9333,39.4667,Russia,RU,Vladimirskaya Oblast’,,13112,13112
Strunino,56.3733,38.5850,Russia,RU,Vladimirskaya Oblast’,,13094,13094
Krasnozavodsk,56.4381,38.2294,Russia,RU,Moskovskaya Oblast’,,13076,13076
Chernigovka,44.3333,132.5667,Russia,RU,Primorskiy Kray,,13046,13046
Divnoye,45.9089,43.3547,Russia,RU,Stavropol’skiy Kray,,12998,12998
Gornyak,51.0000,81.4667,Russia,RU,Altayskiy Kray,,12972,12972
Svirsk,53.0833,103.3333,Russia,RU,Irkutskaya Oblast’,,12945,12945
Fokino,53.4500,34.4167,Russia,RU,Bryanskaya Oblast’,,12938,12938
Sim,54.9931,57.6983,Russia,RU,Chelyabinskaya Oblast’,,12893,12893
Vyazemskiy,47.5333,134.7500,Russia,RU,Khabarovskiy Kray,,12889,12889
Syasstroy,60.1333,32.5667,Russia,RU,Leningradskaya Oblast’,,12824,12824
Gorokhovets,56.2028,42.6925,Russia,RU,Vladimirskaya Oblast’,,12799,12799
Taldom,56.7333,37.5333,Russia,RU,Moskovskaya Oblast’,,12777,12777
Kalyazin,57.2333,37.8500,Russia,RU,Tverskaya Oblast’,,12770,12770
Adygeysk,44.8800,39.1900,Russia,RU,Adygeya,minor,12745,12745
Samashki,43.2906,45.3014,Russia,RU,Chechnya,,12738,12738
Surkhakhi,43.1875,44.9019,Russia,RU,Ingushetiya,,12734,12734
Staryye Atagi,43.1126,45.7339,Russia,RU,Chechnya,,12720,12720
Shilka,51.8500,116.0333,Russia,RU,Zabaykal’skiy Kray,,12663,12663
Snezhnogorsk,69.1942,33.2331,Russia,RU,Murmanskaya Oblast’,,12642,12642
Dalmatovo,56.2667,62.9167,Russia,RU,Kurganskaya Oblast’,,12631,12631
Yemva,62.5833,50.8500,Russia,RU,Komi,,12630,12630
Baykalsk,51.5172,104.1561,Russia,RU,Irkutskaya Oblast’,,12629,12629
Yuzha,56.5833,42.0167,Russia,RU,Ivanovskaya Oblast’,,12595,12595
Kataysk,56.3000,62.5667,Russia,RU,Kurganskaya Oblast’,,12565,12565
Petrov Val,50.1333,45.2167,Russia,RU,Volgogradskaya Oblast’,,12544,12544
El’khotovo,43.3333,44.2000,Russia,RU,North Ossetia,,12501,12501
Kameshkovo,56.3492,40.9978,Russia,RU,Vladimirskaya Oblast’,,12496,12496
Khvalynsk,52.4833,48.1000,Russia,RU,Saratovskaya Oblast’,,12391,12391
Alkhan-Kala,43.2586,45.5392,Russia,RU,Chechnya,,12340,12340
Bodaybo,57.8506,114.1933,Russia,RU,Irkutskaya Oblast’,,12316,12316
Uren,57.4667,45.7833,Russia,RU,Nizhegorodskaya Oblast’,,12309,12309
Mesker-Yurt,43.2514,45.9072,Russia,RU,Chechnya,,12224,12224
Aleksandrovsk,59.1667,57.5833,Russia,RU,Permskiy Kray,,12222,12222
Sernovodsk,43.3117,45.1594,Russia,RU,Chechnya,,12221,12221
Krasnyy Yar,46.5331,48.3456,Russia,RU,Astrakhanskaya Oblast’,,12214,12214
Botlikh,42.6650,46.2200,Russia,RU,Dagestan,,12159,12159
Cherlak,54.1605,74.8200,Russia,RU,Omskaya Oblast’,,12122,1999
Toropets,56.5000,31.6333,Russia,RU,Tverskaya Oblast’,,12048,12048
Islamey,43.7114,43.4233,Russia,RU,Kabardino-Balkariya,,12001,12001
Krasnousol’skiy,53.8947,56.4686,Russia,RU,Bashkortostan,,11991,11991
Volosovo,59.4500,29.4833,Russia,RU,Leningradskaya Oblast’,minor,11987,11987
Arkadak,51.9333,43.5000,Russia,RU,Saratovskaya Oblast’,,11895,11895
Novaya Lyalya,59.0500,60.6000,Russia,RU,Sverdlovskaya Oblast’,,11879,11879
Chaplygin,53.2417,39.9667,Russia,RU,Lipetskaya Oblast’,,11802,11802
Dolinsk,47.3167,142.8000,Russia,RU,Sakhalinskaya Oblast’,,11765,11765
Magdagachi,53.4500,125.8000,Russia,RU,Amurskaya Oblast’,,11739,4402
Zayukovo,43.6161,43.3339,Russia,RU,Kabardino-Balkariya,,11717,11717
Nyazepetrovsk,56.0500,59.6000,Russia,RU,Chelyabinskaya Oblast’,,11687,11687
Udachnyy,66.4000,112.3000,Russia,RU,Sakha (Yakutiya),,11676,11676
Kem,64.9500,34.6000,Russia,RU,Kareliya,,11604,11604
Likhoslavl,57.1167,35.4667,Russia,RU,Tverskaya Oblast’,,11594,11594
Chegem Vtoroy,43.6022,43.6242,Russia,RU,Kabardino-Balkariya,,11575,11575
Severnyy,67.6083,64.1233,Russia,RU,Komi,,11562,11562
Zvenigovo,55.9667,48.0167,Russia,RU,Mariy-El,,11504,11504
Aginskoye,51.1031,114.5228,Russia,RU,Zabaykal’skiy Kray,,11491,11491
Drezna,55.7500,38.8333,Russia,RU,Moskovskaya Oblast’,,11480,11480
Chkalovsk,56.7667,43.2500,Russia,RU,Nizhegorodskaya Oblast’,,11462,11462
Nikel,69.4081,30.2206,Russia,RU,Murmanskaya Oblast’,,11437,11437
Sorsk,54.0000,90.2500,Russia,RU,Khakasiya,,11416,11416
Yuryuzan,54.8667,58.4333,Russia,RU,Chelyabinskaya Oblast’,,11415,11415
Chekmagush,55.1411,54.6500,Russia,RU,Bashkortostan,,11382,11382
Gornozavodsk,58.3833,58.3167,Russia,RU,Permskiy Kray,,11375,11375
Pionerskiy,54.9500,20.2167,Russia,RU,Kaliningradskaya Oblast’,minor,11312,11312
Boguchar,49.9333,40.5500,Russia,RU,Voronezhskaya Oblast’,,11270,11270
Tetyushi,54.9333,48.8333,Russia,RU,Tatarstan,,11250,11250
Boguchany,58.3667,97.4500,Russia,RU,Krasnoyarskiy Kray,,11232,11232
Korablino,53.9167,40.0167,Russia,RU,Ryazanskaya Oblast’,,11220,11220
Chulym,55.1000,80.9667,Russia,RU,Novosibirskaya Oblast’,,11216,11216
Kursavka,44.4600,42.4953,Russia,RU,Stavropol’skiy Kray,,11215,11215
Zakamensk,50.3833,103.2833,Russia,RU,Buryatiya,,11164,11164
Baley,51.5833,116.6333,Russia,RU,Zabaykal’skiy Kray,,11151,11151
Kirensk,57.7833,108.1000,Russia,RU,Irkutskaya Oblast’,,11139,11139
Nazyvayevsk,55.5667,71.3500,Russia,RU,Omskaya Oblast’,,11101,11101
Vilyuysk,63.7500,121.6167,Russia,RU,Sakha (Yakutiya),,11095,11095
Alatyr,54.8500,46.5833,Russia,RU,Chuvashiya,,11086,11086
Narimanov,46.6833,47.8500,Russia,RU,Astrakhanskaya Oblast’,,11079,11079
Sosnovka,56.2500,51.2833,Russia,RU,Kirovskaya Oblast’,,11027,11027
Shalushka,43.5261,43.5594,Russia,RU,Kabardino-Balkariya,,11004,11004
Karabash,55.4833,60.2000,Russia,RU,Chelyabinskaya Oblast’,,10999,10999
Shagonar,51.5333,92.9000,Russia,RU,Tyva,,10995,10995
Borovsk,55.2000,36.4833,Russia,RU,Kaluzhskaya Oblast’,,10966,10966
Verkhniy Tagil,57.3833,59.9333,Russia,RU,Sverdlovskaya Oblast’,,10962,10962
Neman,55.0333,22.0333,Russia,RU,Kaliningradskaya Oblast’,minor,10931,10931
Kamen’-Rybolov,44.7667,132.0167,Russia,RU,Primorskiy Kray,,10909,10909
Zasechnoye,53.1142,45.0601,Russia,RU,Penzenskaya Oblast’,,10906,10906
Kandry,54.5667,54.1167,Russia,RU,Bashkortostan,,10885,10885
Surazh,53.0167,32.4000,Russia,RU,Bryanskaya Oblast’,,10884,10884
Mesyagutovo,55.5322,58.2550,Russia,RU,Bashkortostan,,10883,10883
Khorol,44.4250,132.0750,Russia,RU,Primorskiy Kray,,10860,10860
Khasanya,43.4333,43.5750,Russia,RU,Kabardino-Balkariya,,10829,10829
Praskoveya,44.7444,44.2031,Russia,RU,Stavropol’skiy Kray,,10721,10721
Zavitinsk,50.1167,129.4333,Russia,RU,Amurskaya Oblast’,,10721,10721
Nadezhda,45.0448,42.1104,Russia,RU,Stavropol’skiy Kray,,10695,10695
Yuzhno-Sukhokumsk,44.6667,45.6500,Russia,RU,Dagestan,,10641,10641
Sosenskiy,54.0500,35.9667,Russia,RU,Kaluzhskaya Oblast’,,10628,10628
Khilok,51.3500,110.4500,Russia,RU,Zabaykal’skiy Kray,,10607,10607
Malaya Vishera,58.8500,32.2167,Russia,RU,Novgorodskaya Oblast’,,10602,10602
Peschanokopskoye,46.1961,41.0775,Russia,RU,Rostovskaya Oblast’,minor,10593,10593
Vysokovsk,56.3167,36.5500,Russia,RU,Moskovskaya Oblast’,,10586,10586
Zmeinogorsk,51.1580,82.1874,Russia,RU,Altayskiy Kray,,10533,10533
Vorsma,55.9833,43.2667,Russia,RU,Nizhegorodskaya Oblast’,,10491,10491
Olëkminsk,60.3833,120.4333,Russia,RU,Sakha (Yakutiya),,10490,10490
Pitkyaranta,61.5667,31.4833,Russia,RU,Kareliya,,10479,10479
Ivangorod,59.3750,28.2053,Russia,RU,Leningradskaya Oblast’,,10453,10453
Sylva,57.3139,58.7889,Russia,RU,Sverdlovskaya Oblast’,,10448,10448
Zuyevka,58.4033,51.1304,Russia,RU,Kirovskaya Oblast’,,10447,10447
Sudogda,55.9500,40.8667,Russia,RU,Vladimirskaya Oblast’,,10442,10442
